Date,confusion,neutral,disapproval,annoyance,approval,joy,realization,disappointment,nervousness,curiosity,anger,fear,optimism,relief,excitement,caring,disgust,sadness,embarrassment,surprise,amusement,desire,admiration,love,pride,gratitude,grief,remorse
2023-10-29,0.0547984269178801,0.5309703764344124,0.05774007865758566,0.06809419255091839,0.08206033559592163,0.011023358418615993,0.032634982128747984,0.02295126490116825,0.002125356775483353,0.06432504497994393,0.03148666619346386,0.007121892772394698,0.019064565904970868,0.0019534382156798863,0.007182562587585088,0.00693075819333565,0.01141072600513434,0.017220991451553033,0.003603544229310356,0.015269995909504409,0.03230631325827981,0.005089326838225415,0.03336915726380352,0.007934771095371985,0.0009726539505357689,0.011186527584348452,0.0009387924235686634,0.005127403794736489
2023-10-30,0.062336328964101885,0.5442805283054495,0.05457238422557643,0.06250640145489027,0.08015774066901878,0.007801425161388198,0.029217270743711974,0.023549602840847495,0.0018187382113261463,0.06781275215490014,0.029139921247257766,0.006835891531911815,0.016554725078762423,0.0013670550160783377,0.005901101774138405,0.008871139968726776,0.014828383145272591,0.017089083086261357,0.0044256075221762205,0.013049166736806053,0.030775323839836517,0.007452966030276258,0.027714294490659992,0.0060772672861323295,0.0009739019318752828,0.012291186287864084,0.0009670455094419819,0.00407890441938513
2023-10-31,0.05248384435811718,0.5381403855001053,0.058826848528581055,0.07279321134045547,0.07716546971699607,0.009717320494364795,0.02678758862082483,0.02293271582447073,0.0018551042769392545,0.06218424789922741,0.03779820610342093,0.00944224712306067,0.016153744923036395,0.0014194931652626737,0.005781395539945984,0.008589650721895452,0.018878187605868565,0.017311051309947565,0.005021039652206662,0.012490622797762226,0.026248652509278714,0.006987361674794888,0.026340425665989688,0.008761410330941518,0.0009572978297349261,0.00967119593368959,0.0009687328219963857,0.0037905318868577
2023-11-01,0.059102248444087055,0.5371256717769913,0.05925120480592612,0.06547242273667742,0.08387608283921764,0.008394283477198663,0.026373358990192053,0.020095566749295808,0.0016083338761194836,0.06273174516882343,0.03342431082641781,0.007857156539416555,0.01851260545390572,0.001628564060130898,0.006919358458725708,0.00949593961912196,0.01378709499874745,0.019273183390384772,0.003272062049344005,0.015046430476619698,0.022024722981191208,0.007342176165634838,0.03242251657776379,0.008036831490039184,0.001184932915778475,0.010203814314268422,0.0010622448139558645,0.004047178619537761
2023-11-02,0.05851334468502152,0.5366413336372302,0.05566454388240954,0.06521586509747526,0.08693457670483416,0.008151136679580851,0.028830755987505223,0.022151500355366446,0.0017369974960741992,0.06728761183263529,0.029130514699525323,0.008292678183110568,0.013960063679245932,0.0014438558878129206,0.0071279814958343955,0.00727382562594073,0.010245569165270686,0.01825877987581004,0.0036208292450088738,0.01612379077690988,0.03077983454686481,0.005743376016605822,0.03633643065502715,0.006132957778805182,0.0009952614871869012,0.008675824285779411,0.0010173173933858348,0.00507658243447573
2023-11-03,0.06131291683666675,0.5322170841890171,0.056456590848514294,0.06349374472610968,0.08415988975593847,0.009815605740375306,0.027909401018176447,0.024075989975412,0.001776516805710259,0.07076498489559895,0.02898456031390811,0.008997383816444842,0.01748676682765431,0.0016033023630376236,0.007170140130684248,0.009690854034533555,0.01071189722232429,0.021197112219849237,0.0037634399915736265,0.014237234146187109,0.028219011987703203,0.006825883392541004,0.029820519595058548,0.007411399944498417,0.0011295810026308035,0.010756042436137578,0.0011384910904751393,0.0050001242358402795
2023-11-04,0.0576755880794831,0.5335902004543696,0.053790665161861206,0.06834779224484859,0.08092945799909732,0.009807371141957429,0.02701124342116652,0.024534988265821664,0.001958887945842218,0.06283986496843953,0.032093543566318834,0.008612511848999062,0.0171189520858,0.001621575615960352,0.007580095188507846,0.0076584566711476055,0.01449375014360767,0.019198458785955764,0.0038727049478855546,0.016369181077214846,0.029544929701613837,0.006993546844333008,0.028196586596203877,0.01002242432028735,0.0013349565017994882,0.012255540817893106,0.0010444321241053491,0.004930863239134916
2023-11-05,0.05510993513059197,0.5294193935887347,0.05514146758125386,0.06837746514257917,0.07932877736047175,0.009256024821061562,0.027408410908645583,0.024094548101701127,0.0017351770514201718,0.07101471881036255,0.03183892105154345,0.007863915892084206,0.0162647356245801,0.0016553509119249593,0.0068039757376583895,0.009677313999591436,0.013632554333375456,0.022451309158869868,0.0041895676325026795,0.014639411569293978,0.031845336557631596,0.006802075412080646,0.029329932869377278,0.008751358808990263,0.0011276980782932257,0.010690525542010441,0.0011911919186367457,0.004237521257389775
2023-11-06,0.06891659546194376,0.5205800185383039,0.06320557911371295,0.06546036243552504,0.09004998288184517,0.008944352065353125,0.026961475873688804,0.02246874368027007,0.001989641167107289,0.07766591952673828,0.028695826725249826,0.00705081953317357,0.018715251894643684,0.0015376885920302243,0.006263891095778002,0.010433156690561534,0.011210825061400503,0.01786210473514196,0.003823113907018924,0.012915952618445513,0.028560006582544463,0.008068170511142217,0.02627727327107946,0.00904909912139038,0.0009902229589405177,0.01082141691806866,0.0009738753513758601,0.004675894861864375
2023-11-07,0.07003726964062136,0.49571208229010083,0.08044507946355274,0.06919439892136864,0.09513302634884319,0.007309614726556896,0.027084884014574977,0.02500738954306795,0.0016386202744526745,0.08586630723317808,0.025223896304672245,0.007134116478301163,0.021515262719692493,0.001481277958736521,0.0045485508932486245,0.011314092516563469,0.012370619331853181,0.019540594562985528,0.003561743857890757,0.010216668482287018,0.031272428833549894,0.006615750409464607,0.023590110478928606,0.0061770004305653145,0.0008565687668085397,0.014589552103009553,0.0010332614577440783,0.006627268955922735
